?a  <hasChild>  ?f  ?f  <isMarriedTo>  ?b   => ?a  <isMarriedTo>  ?b	0.00008574	0.00239952	0.00478469	0.00478469	1	0.00478469	0.00478469	4	836	4.0	4.0	?b
?a  <hasChild>  ?f  ?b  <isMarriedTo>  ?f   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.00253485	0.00413223	0.38656527	0.00159738	0.00097989	2	789	0.7731305449936628	0.7731305449936628	?b
?a  <actedIn>  ?f  ?b  <actedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.0006216	0.01739652	0.01874596	0.06590909	0.71557854	0.04716313	0.01341421	29	1547	20.751777634130576	20.751777634130576	?b
?a  <produced>  ?f  ?b  <actedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00015004	0.00419916	0.05882353	0.12962963	0.54621849	0.0708061	0.0321305	7	119	3.8235294117647065	3.8235294117647065	?b
?a  <produced>  ?f  ?b  <produced>  ?f   => ?a  <isMarriedTo>  ?b	0.00010717	0.0029994	0.02336449	0.10869565	0.78504673	0.08533117	0.01834221	5	214	3.925233644859813	3.925233644859813	?b
?a  <hasChild>  ?f  ?b  <hasChild>  ?f   => ?a  <isMarriedTo>  ?b	0.00628028	0.17576485	0.14694082	0.38501971	0.61835507	0.23807889	0.0908616	293	1994	181.1780341023069	181.1780341023069	?b
?a  <influences>  ?f  ?b  <influences>  ?f   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.00058055	0.00505051	0.8850508	0.00446995	0.00051382	2	3445	1.7701015965166906	1.7701015965166906	?b
?a  <created>  ?f  ?b  <directed>  ?f   => ?a  <isMarriedTo>  ?b	0.0000643	0.00179964	0.02112676	0.13043478	0.83802817	0.10930802	0.01770482	3	142	2.5140845070422535	2.5140845070422535	?b
?a  <created>  ?f  ?b  <actedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00012861	0.00359928	0.02678571	0.07142857	0.625	0.04464286	0.01674107	6	224	3.75	3.75	?b
?a  <livesIn>  ?f  ?b  <livesIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00012861	0.00359928	0.00578592	0.09375	0.93828351	0.08796408	0.00542883	6	1037	5.629701060752169	5.629701060752169	?b
?a  <created>  ?f  ?b  <created>  ?f   => ?a  <isMarriedTo>  ?b	0.00019291	0.00539892	0.00467775	0.06382979	0.92671518	0.05915203	0.00433495	9	1924	8.34043659043659	8.34043659043659	?b
?a  <graduatedFrom>  ?f  ?b  <graduatedFrom>  ?f   => ?a  <isMarriedTo>  ?b	0.0000643	0.00179964	0.00314795	0.09090909	0.96537251	0.08776114	0.00303895	3	953	2.8961175236096537	2.8961175236096537	?b
?a  <wasBornIn>  ?f  ?b  <diedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.0003647	0.00319489	0.88584974	0.00283019	0.00032307	2	5484	1.7716994894237783	1.7716994894237783	?b
?a  <directed>  ?f  ?b  <created>  ?f   => ?a  <isMarriedTo>  ?b	0.0000643	0.00179964	0.02112676	0.15	0.85915493	0.12887324	0.01815116	3	142	2.577464788732394	2.577464788732394	?b
?a  <directed>  ?f  ?b  <actedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00023578	0.00659868	0.08461538	0.2037037	0.58461538	0.11908832	0.04946746	11	130	6.43076923076923	6.43076923076923	?b
?a  <wasBornIn>  ?f  ?b  <wasBornIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00023578	0.00659868	0.00088382	0.00801749	0.88976378	0.00713367	0.00078639	11	12446	9.78740157480315	9.78740157480315	?b
?a  <hasWonPrize>  ?f  ?b  <hasWonPrize>  ?f   => ?a  <isMarriedTo>  ?b	0.00012861	0.00359928	0.00037402	0.0040404	0.90743049	0.00366639	0.0003394	6	16042	5.444582969704525	5.444582969704525	?b
?b  <hasChild>  ?f  ?f  <isMarriedTo>  ?a   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.00239234	0.00468384	0.48923445	0.0022915	0.00117042	2	836	0.9784688995215312	0.9784688995215312	?b
?e  <hasChild>  ?a  ?e  <isMarriedTo>  ?b   => ?a  <isMarriedTo>  ?b	0.00010717	0.0029994	0.00235516	0.00235516	1	0.00235516	0.00235516	5	2123	5.0	5.0	?b
?e  <hasChild>  ?a  ?b  <isMarriedTo>  ?e   => ?a  <isMarriedTo>  ?b	0.0000643	0.00179964	0.00174419	0.00262467	0.33546512	0.00088049	0.00058511	3	1720	1.0063953488372093	1.0063953488372093	?b
?e  <hasChild>  ?a  ?e  <hasChild>  ?b   => ?a  <isMarriedTo>  ?b	0.00034295	0.00959808	0.0014395	0.01105736	0.86981556	0.00961786	0.0012521	16	11115	13.917049032838506	13.917049032838506	?b
?e  <hasChild>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.00094206	0.00447427	0.78944889	0.00353221	0.00074371	2	2123	1.5788977861516722	1.5788977861516722	?b
?a  <produced>  ?b  ?a  <actedIn>  ?b   => ?a  <created>  ?b	0.00042869	0.00206526	0.33333333	0.90909091	0.63333333	0.57575758	0.21111111	20	60	12.666666666666666	12.666666666666666	?b
?a  <produced>  ?b  ?a  <directed>  ?b   => ?a  <created>  ?b	0.00079307	0.00382074	0.56060606	0.925	0.39393939	0.36439394	0.22084481	37	66	14.575757575757574	14.575757575757574	?b
?a  <directed>  ?b  ?a  <actedIn>  ?b   => ?a  <created>  ?b	0.00042869	0.00206526	0.33333333	0.95238095	0.65	0.61904762	0.21666667	20	60	13.0	13.0	?b
?a  <isMarriedTo>  ?f  ?f  <directed>  ?b   => ?a  <created>  ?b	0.0000643	0.00030979	0.012	0.05172414	0.768	0.03972414	0.009216	3	250	2.3040000000000003	2.3040000000000003	?b
?a  <isMarriedTo>  ?f  ?f  <created>  ?b   => ?a  <created>  ?b	0.00079307	0.00382074	0.02775694	0.02775694	1	0.02775694	0.02775694	37	1333	37.0	37.0	?b
?e  <directed>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <created>  ?b	0.0000643	0.00030979	0.00898204	0.05263158	0.82934132	0.04364954	0.00744917	3	334	2.4880239520958085	2.4880239520958085	?b
?a  <dealsWith>  ?f  ?f  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.00008574	0.00060114	0.05263158	0.36363636	0.85526316	0.31100478	0.04501385	4	76	3.4210526315789473	3.4210526315789473	?a
?a  <influences>  ?f  ?f  <actedIn>  ?b   => ?a  <created>  ?b	0.00004287	0.00020653	0.00253807	0.02564103	0.90101523	0.02310295	0.00228684	2	788	1.8020304568527916	1.8020304568527916	?b
?a  <influences>  ?f  ?f  <created>  ?b   => ?a  <created>  ?b	0.00036438	0.00175547	0.00270614	0.00270614	1	0.00270614	0.00270614	17	6282	17.0	17.0	?b
?a  <isMarriedTo>  ?f  ?f  <actedIn>  ?b   => ?a  <created>  ?b	0.00017148	0.0008261	0.00301205	0.06015038	0.9499247	0.05713833	0.00286122	8	2656	7.599397590361446	7.599397590361446	?b
?e  <hasChild>  ?b  ?a  <created>  ?e   => ?a  <created>  ?b	0.00004287	0.00020653	0.22222222	1	0.77777778	0.77777778	0.17283951	2	9	1.5555555555555556	1.5555555555555556	?b
?e  <isMarriedTo>  ?a  ?e  <created>  ?b   => ?a  <created>  ?b	0.00079307	0.00382074	0.04317386	0.04317386	1	0.04317386	0.04317386	37	857	37.0	37.0	?b
?e  <isMarriedTo>  ?a  ?e  <actedIn>  ?b   => ?a  <created>  ?b	0.00023578	0.00113589	0.00358657	0.06832298	0.94750571	0.06473641	0.00339829	11	3067	10.422562764916858	10.422562764916858	?b
?a  <isCitizenOf>  ?f  ?f  <hasCapital>  ?b   => ?a  <isLocatedIn>  ?b	0.00010717	0.00075143	0.01278772	0.16666667	0.92327366	0.15387894	0.01180657	5	391	4.616368286445013	4.616368286445013	?a
?a  <isCitizenOf>  ?f  ?b  <isLocatedIn>  ?f   => ?a  <isLocatedIn>  ?b	0.00015004	0.001052	0.00102504	0.01674641	0.93879045	0.01572137	0.0009623	7	6829	6.571533167374433	6.571533167374433	?a
?e  <dealsWith>  ?a  ?e  <isLocatedIn>  ?b   => ?a  <isLocatedIn>  ?b	0.0000643	0.00045086	0.03448276	0.23076923	0.85057471	0.19628647	0.02933016	3	87	2.5517241379310343	2.5517241379310343	?a
?e  <influences>  ?a  ?e  <created>  ?b   => ?a  <created>  ?b	0.00036438	0.00175547	0.00048921	0.00048921	1	0.00048921	0.00048921	17	34750	17.0	17.0	?b
?e  <livesIn>  ?a  ?e  <isCitizenOf>  ?b   => ?a  <isLocatedIn>  ?b	0.00012861	0.00090171	0.09677419	0.54545455	0.82258065	0.44868035	0.07960458	6	62	4.935483870967742	4.935483870967742	?a
?e  <livesIn>  ?a  ?e  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.00030008	0.002104	0.02464789	0.15384615	0.83978873	0.12919827	0.02069902	14	568	11.757042253521126	11.757042253521126	?a
?e  <diedIn>  ?a  ?e  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.0000643	0.00045086	0.08823529	0.3	0.70588235	0.21176471	0.06228374	3	34	2.117647058823529	2.117647058823529	?a
?e  <diedIn>  ?a  ?e  <isCitizenOf>  ?b   => ?a  <isLocatedIn>  ?b	0.00032152	0.00225428	0.28846154	0.44117647	0.34615385	0.15271493	0.09985207	15	52	5.192307692307692	5.192307692307692	?a
?e  <wasBornIn>  ?a  ?e  <isCitizenOf>  ?b   => ?a  <isLocatedIn>  ?b	0.00051443	0.00360685	0.23529412	0.52173913	0.54901961	0.28644501	0.12918108	24	102	13.176470588235295	13.176470588235295	?a
?e  <wasBornIn>  ?a  ?e  <livesIn>  ?b   => ?a  <isLocatedIn>  ?b	0.00015004	0.001052	0.04794521	0.19444444	0.75342466	0.14649924	0.0361231	7	146	5.273972602739726	5.273972602739726	?a
?e  <isCitizenOf>  ?b  ?e  <isLocatedIn>  ?a   => ?a  <isLocatedIn>  ?b	0.00012861	0.00090171	0.21428571	0.42857143	0.5	0.21428571	0.10714286	6	28	3.0	3.0	?a
?a  <hasChild>  ?f  ?f  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.00036438	0.00264798	0.25757576	0.25757576	1	0.25757576	0.25757576	17	66	17.0	17.0	?b
?a  <hasCapital>  ?f  ?f  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.00004287	0.00031153	0.02985075	0.02985075	1	0.02985075	0.02985075	2	67	2.0	2.0	?b
?e  <hasCapital>  ?a  ?e  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.00004287	0.00031153	0.00053177	0.00053177	1	0.00053177	0.00053177	2	3761	2.0	2.0	?b
?e  <participatedIn>  ?b  ?a  <participatedIn>  ?e   => ?a  <participatedIn>  ?b	0.0000643	0.00046729	0.75	0.75	1	0.75	0.75	3	4	3.0	3.0	?b
?e  <hasChild>  ?a  ?e  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.00036438	0.00264798	0.1328125	0.1328125	1	0.1328125	0.1328125	17	128	17.0	17.0	?b
?a  <dealsWith>  ?f  ?f  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.01493977	0.10856698	0.02176221	0.02176221	1	0.02176221	0.02176221	697	32028	697.0	697.0	?b
?e  <dealsWith>  ?a  ?e  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.01343936	0.09766355	0.04264436	0.04264436	1	0.04264436	0.04264436	627	14703	627.0	627.0	?b
?b  <participatedIn>  ?f  ?a  <participatedIn>  ?f   => ?a  <participatedIn>  ?b	0.0000643	0.00046729	0.00099602	0.6	0.99833997	0.59900398	0.00099436	3	3012	2.9950199203187253	2.9950199203187253	?b
?a  <participatedIn>  ?f  ?f  <participatedIn>  ?b   => ?a  <participatedIn>  ?b	0.0000643	0.00046729	0.75	0.75	1	0.75	0.75	3	4	3.0	3.0	?b
?a  <participatedIn>  ?f  ?b  <participatedIn>  ?f   => ?a  <participatedIn>  ?b	0.0000643	0.00046729	0.00099602	0.6	0.99833997	0.59900398	0.00099436	3	3012	2.9950199203187253	2.9950199203187253	?b
Mining done in 5.01 s seconds
